,state,year,days_with_aqi,max_aqi,90th_percentile_aqi,median_aqi,pct_good_days,pct_moderate_days,pct_unhealthy_for_sensitive_groups_days,pct_unhealthy_days,pct_very_unhealthy_days,pct_hazardous_days,pct_days_co,pct_days_no2,pct_days_ozone,pct_days_pm2.5,pct_days_pm10,pct_bad_days
646,Nevada,2002,350.7142857142857,174.57142857142858,69.28571428571429,39.285714285714285,0.7200290238507986,0.2387640260008518,3.72930558234964,0.0031311154598825,0.0003913894324853,0.0003913894324853,0.0696673189823874,0.0090019569471624,0.5572702140216818,0.0562217819428744,0.3078387281058939,0.2799709761492014
647,Nevada,2003,294.875,128.875,64.5,37.125,0.7571506927252043,0.2111516309164732,2.65105011103299,0.0041095890410958,0.0010775862068965,0.0,0.0743150684931506,0.0085616438356164,0.4835501965123822,0.1780305788378448,0.2555425123210059,0.2428493072747957
648,Nevada,2004,330.625,112.375,58.75,34.0,0.7868132675937602,0.1912393605613269,2.09227816809784,0.0010245901639344,0.0,0.0,0.1587346645435698,0.0037568306010928,0.4064829805921081,0.1746563217121233,0.2563692025511058,0.2131867324062397
649,Nevada,2005,299.1111111111111,102.11111111111111,57.333333333333336,34.333333333333336,0.8093205022865686,0.1647381673648816,2.2897190318108303,0.0030441400304414,0.0,0.0,0.1573820395738204,0.0136986301369863,0.4219178082191781,0.1704133005502868,0.2365882215197284,0.1906794977134314
650,Nevada,2006,300.875,154.125,65.375,38.0,0.739793456286318,0.2290833609930354,2.83834566932493,0.0023972602739726,0.0,0.0003424657534246,0.1786665654764163,0.034931506849315,0.4829193886042319,0.048595460210355,0.2548870788596816,0.2602065437136819
651,Nevada,2007,286.9,112.6,58.9,35.4,0.7702878475400365,0.2075073876199772,2.00129840180684,0.0021917808219178,0.0,0.0,0.1413698630136986,0.0336986301369863,0.482440213605758,0.0441036893809924,0.2983876038625646,0.2297121524599635
652,Nevada,2008,291.9,109.1,55.6,33.3,0.7997003698273493,0.1811545968318421,1.8325361209661,0.0008196721311475,0.0,0.0,0.1309210526315789,0.0295081967213114,0.4964474185845858,0.0870970534353978,0.2560262786271259,0.2002996301726508
653,Nevada,2009,267.0,104.8,50.1,33.8,0.8232261284400899,0.1649805487832972,1.15092318675219,0.0002840909090909,0.0,0.0,0.1,0.0216438356164383,0.5387749510763209,0.0448785895257317,0.294702623781509,0.17677387155991
654,Nevada,2010,291.8,98.6,55.2,32.6,0.8239212686949644,0.1648034874279081,1.1275243877127399,0.0,0.0,0.0,0.1,0.0180821917808219,0.5524914383561643,0.0362574200913242,0.2931689497716895,0.1760787313050355
655,Nevada,2011,300.1,110.4,53.5,33.0,0.802248843798828,0.1791902546597618,1.8012956335930599,0.0005479452054794,0.0,0.0,0.0982404692082111,0.0147945205479452,0.5430114281389541,0.0475337148891571,0.2964198672157324,0.1977511562011719
656,Nevada,2012,246.0,98.77777777777776,60.55555555555556,34.0,0.7642809851447855,0.2088672950519349,2.5030226178507102,0.0018214936247723,0.0,0.0,0.0888888888888888,0.002428658166363,0.5229590524116782,0.0549075168380592,0.3308158836950106,0.2357190148552144
657,Nevada,2013,281.1111111111111,133.55555555555554,59.888888888888886,35.666666666666664,0.7529168104717957,0.2192761226009158,1.6532159702626,0.0084641279517892,0.0028107792728731,0.0,0.0,0.0021308980213089,0.4837662776932184,0.182947611090264,0.3311552131952087,0.2470831895282043
658,Nevada,2014,323.25,129.25,63.125,39.75,0.7498407632908364,0.239361747873603,0.97700915752865,0.0010273972602739,0.0,0.0,0.0,0.0006849315068493,0.5728625989103154,0.223798120171838,0.2026543494109972,0.2501592367091636
659,Nevada,2015,336.3333333333333,133.22222222222223,64.77777777777777,39.55555555555556,0.7487644875619996,0.2344068748138293,1.5512095534572499,0.0013165420895985,0.0,0.0,0.0,0.0070015220700152,0.5953471664274761,0.2083329360048681,0.1893183754976405,0.2512355124380004
660,Nevada,2016,356.55555555555554,151.0,59.11111111111112,36.77777777777778,0.7868819527446959,0.2012077063173834,1.13031763963299,0.0,0.0003035822707953,0.0003035822707953,0.0,0.0130540376442015,0.5831689279761574,0.1818689538115462,0.2219080805680948,0.2131180472553041
661,Nevada,2017,358.6666666666667,144.11111111111111,60.888888888888886,38.11111111111112,0.7666590967829945,0.217975391097121,1.38157520014019,0.0015497601184824,0.0,0.0,0.0,0.0164383561643835,0.6196011815572431,0.1796702486404573,0.1842902136379159,0.2333409032170054
662,Nevada,2018,357.44444444444446,140.0,66.0,37.0,0.7431467210403785,0.2233571369546828,3.10507389086613,0.002138466325252,0.0003069367710251,0.0,0.0,0.0176560121765601,0.6051930927290456,0.1753402476427617,0.2018106474516324,0.2568532789596214
663,Nevada,2019,361.3333333333333,93.0,51.66666666666666,34.0,0.8398357547290071,0.1580308244817029,0.213342078929,0.0,0.0,0.0,0.0003044140030441,0.0073059360730593,0.587439544510934,0.1793023705609795,0.2256477348519829,0.1601642452709929
664,Nevada,2020,363.6666666666667,202.55555555555557,62.55555555555556,36.22222222222222,0.7866558496390249,0.1813686136012479,1.9188462074429,0.0112606357394448,0.0012143290831815,0.0003121098626716,0.0,0.006375227686703,0.5380818442079169,0.2152900783815076,0.2402528497238723,0.2133441503609751
665,Nevada,2021,354.0,184.66666666666663,74.66666666666667,37.44444444444444,0.722672997667742,0.2296705851643329,2.69537421929426,0.0167452929354087,0.0039573820395738,0.0,0.0,0.0033485540334855,0.5747294562363057,0.1978732834897218,0.2240487062404871,0.2773270023322581
666,Nevada,2022,179.44444444444446,127.33333333333331,55.22222222222222,36.22222222222222,0.8120888649796358,0.1754136870113902,0.87221683716254,0.0025262094227611,0.0012490702145874,0.0,0.0012210012210012,0.003052503052503,0.5890757492967438,0.1685555083345138,0.238095238095238,0.1879111350203642
667,New Hampshire,2000,250.4,126.4,55.4,33.5,0.864418652100943,0.129840019373567,0.46399435819420004,0.0011013849435478,0.0,0.0,0.0087431693989071,0.0581126523749474,0.6735364916937099,0.2126855908890461,0.0469220956433894,0.1355813478990568
668,New Hampshire,2001,252.9,171.9,73.6,38.8,0.7753938065278111,0.1831414190598501,3.5721231372674,0.0051955978341853,0.0005479452054794,0.0,0.0112328767123287,0.0663013698630136,0.7429182645402207,0.156857593608182,0.0226898952762547,0.2246061934721889
